ToxPi Score,HClust Group,KMeans Group,Name,FIPS,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
0.274336896,9,5,"Colorado, Ouray",8091,"-107.7675,38.1472",0.362881624,0.007220217,0.495169871,0.0255,0.325,0.478393433,0.109438705,0.065868263,0.733537944,0.137009098,0.148479711,0
0.344430183,9,5,"Colorado, Park",8093,"-105.7182,39.1209",0.583908449,0.078078078,0.421592004,0.0016,0.575,0.478393433,0.359258896,0.089820359,0.601780717,0.155011275,0.12411044,0
0.368761168,9,5,"Colorado, Phillips",8095,"-102.3578,40.5941",0.423613926,0.008450704,0.469907222,0.3499,0.5,0.478393433,0.313531479,0.173652695,0.587865273,0.298945861,0.229493175,0.289130582
0.36302876,10,5,"Colorado, Pitkin",8097,"-106.931,39.2172",0.643161387,0.032838155,0.577958741,0.2607,0.325,0.478393433,0.275573161,0.05988024,0.56273046,0.005338347,0.106053216,0.523818721
0.460291417,8,4,"Colorado, Prowers",8099,"-102.3926,37.9554",0.489052992,0.012668919,0.510592951,0.7367,0.5,0.478393433,0.384140765,0.203592814,0.560557324,0.347112109,0.565680133,0.475812499
0.513420517,8,4,"Colorado, Pueblo",8101,"-104.5127,38.1736",0.645787386,0.047772218,0.596429359,0.7937,0.675,0.478393433,0.518863142,0.179640719,0.575509717,0.324458381,0.449786847,0.375240584
0.391070902,7,4,"Colorado, Rio Blanco",8103,"-108.2179,39.9791",0.528581229,0.020295203,0.433785923,0.6549,0.325,0.478393433,0.412735629,0.161676647,0.499089333,0.176569435,0.237719534,0.353831341
0.457524644,8,4,"Colorado, Rio Grande",8105,"-106.3848,37.5837",0.505536794,0.020671835,0.520182999,0.9277,0.325,0.478393433,0.426075837,0.083832335,0.597857609,0.269852436,0.559107329,0.513756347
0.367415285,10,4,"Colorado, Routt",8107,"-106.9906,40.486",0.571909694,0.030190432,0.516138414,0.4546,0.5,0.478393433,0.297480826,0.053892216,0.483339449,0.086527755,0.0775919,0.399715248
0.423097618,9,4,"Colorado, Saguache",8109,"-106.2825,38.0805",0.555525508,0.042979943,0.37552478,0.5702,0.325,0.478393433,0.452076941,0.065868263,0.64415674,0.385829518,0.581366811,0
0.319020654,10,5,"Colorado, San Juan",8111,"-107.6763,37.7625",0.576340334,0.042553191,0.312195495,0.4645,0,0.478393433,0.15572651,0.05988024,0.743007937,0.220261776,0.091665354,0
0.300405917,10,5,"Colorado, San Miguel",8113,"-108.4021,38.0045",0.518212147,0.015046296,0.44095942,0.2677,0.25,0.478393433,0.328736981,0.095808383,0.443774413,0.063371229,0.083276582,0
0.429790215,7,4,"Colorado, Sedgwick",8115,"-102.3519,40.876",0.575484194,0.028985507,0.374925298,0.6164,0.5,0.478393433,0.340805021,0.161676647,0.715285734,0.241220539,0.413212291,0.154510981
0.397054533,7,1,"Colorado, Summit",8117,"-106.1151,39.638",0.658010647,0.045605307,0.58798925,0.3684,0.5,0.478393433,0.337056757,0.065868263,0.422296515,0.050067308,0.20861971,0.553322305
0.399861586,10,1,"Colorado, Teller",8119,"-105.1615,38.8813",0.62112469,0.062580645,0.547000029,0.0751,0.575,0.478393433,0.365729163,0.119760479,0.622649322,0.154949758,0.161524188,0.628122822
0.350800997,9,5,"Colorado, Washington",8121,"-103.2026,39.9702",0.441174054,0.009090909,0.406836413,0.3719,0.5,0.478393433,0.275923387,0.161676647,0.609505176,0.336856955,0.136439866,0
0.466447578,7,1,"Colorado, Weld",8123,"-104.393,40.555",0.631877232,0.045879763,0.593052839,0.5279,0.75,0.478393433,0.412827466,0.335329341,0.41592556,0.214337052,0.224486242,0.55141965
0.383144574,7,5,"Colorado, Yuma",8125,"-102.4259,40.0035",0.423390754,0.008215962,0.467792761,0.5285,0.5,0.478393433,0.253585545,0.173652695,0.583792098,0.22923293,0.292818567,0.43790856
0.503631673,7,6,"Connecticut, Fairfield",9001,"-73.3881,41.2681",0.653615611,0.050696221,0.766151356,0.7061,1,0.146559268,0.517510262,0.419161677,0.516660551,0.10609115,0.223756778,0.468035463
0.491717014,7,6,"Connecticut, Hartford",9003,"-72.731,41.8028",0.606810997,0.038417453,0.74031093,0.737,1,0.146559268,0.543309578,0.275449102,0.547245487,0.199503281,0.195061593,0.451574445
0.397314547,10,1,"Connecticut, Litchfield",9005,"-73.2451,41.7938",0.635766596,0.057363446,0.61989344,0.1573,0.675,0.146559268,0.296518601,0.293413174,0.617072782,0.208026225,0.077292388,0.514515502
0.418683919,7,1,"Connecticut, Middlesex",9007,"-72.5371,41.4595",0.604539078,0.04462458,0.675280024,0.3483,0.75,0.146559268,0.380452053,0.335329341,0.599824325,0.159624502,0.039374931,0.530289111
0.513700839,7,6,"Connecticut, New Haven",9009,"-72.9362,41.408",0.655535349,0.0517853,0.749793241,0.801,1,0.146559268,0.535411887,0.323353293,0.549497408,0.229961894,0.219756294,0.402392362
0.442286159,7,4,"Connecticut, New London",9011,"-72.1043,41.489",0.560968253,0.02860209,0.668265958,0.5396,0.75,0.146559268,0.533486777,0.28742515,0.56273046,0.228295471,0.147420093,0.496144267
0.397473767,7,1,"Connecticut, Tolland",9013,"-72.3308,41.8585",0.57804355,0.044214694,0.633397907,0.3461,0.75,0.146559268,0.341607262,0.305389222,0.506721514,0.150222219,0.047641015,0.547134914
0.439630329,7,1,"Connecticut, Windham",9015,"-71.9818,41.8297",0.60569705,0.038308987,0.618574682,0.5428,0.75,0.146559268,0.378888648,0.251497006,0.528722828,0.286500705,0.218837531,0.479202663
0.547114173,7,6,"Delaware, Kent",10001,"-75.5688,39.0865",0.643361145,0.050291414,0.615458873,0.8373,1,0.232488472,0.630415384,0.377245509,0.542700409,0.380544935,0.32408801,0.530274
0.51057694,7,6,"Delaware, New Castle",10003,"-75.6405,39.5799",0.656744578,0.049599865,0.73607526,0.5562,1,0.232488472,0.583399375,0.419161677,0.50419478,0.287417216,0.181927976,0.429371227
0.477951688,7,1,"Delaware, Sussex",10005,"-75.3903,38.6614",0.578847403,0.025030525,0.610416825,0.4247,0.75,0.232488472,0.59610451,0.371257485,0.718152608,0.354719894,0.219765862,0.474313337
0.507461037,7,6,"District Of Columbia, District of Columbia",11001,"-77.0166,38.9042",0.563302866,0.035359282,0.841611285,0.9739,0.825,0.111172777,0.665408731,0.401197605,0.425441612,0.240902377,0.252572834,0.360237859
0.520931977,7,6,"Florida, Alachua",12001,"-82.3593,29.6787",0.547281,0.022853588,0.674650465,0.8937,1,0.460380804,0.539464483,0.317365269,0.464081714,0.256904817,0.358954388,0.333036969
0.482360352,7,2,"Florida, Baker",12003,"-82.2847,30.3306",0.525663512,0.014039193,0.508350969,0.6597,0.75,0.460380804,0.524011805,0.323353293,0.480648521,0.514399481,0.43423957,0.106483173
0.527226288,7,6,"Florida, Bay",12005,"-85.6212,30.2655",0.507485069,0.013573744,0.642921967,0.7144,1,0.460380804,0.563672006,0.407185629,0.547245487,0.407363569,0.375727571,0.391864046
0.53980981,8,8,"Florida, Bradford",12007,"-82.1661,29.9508",0.465947905,0.009481883,0.572708148,0.9927,0.75,0.460380804,0.56867621,0.305389222,0.575509717,0.481246186,0.582658482,0.577486299
0.500455529,10,10,"Florida, Brevard",12009,"-80.7309,28.2941",0.586330872,0.043492654,0.690063043,0.3489,1,0.460380804,0.497736829,0.25748503,0.672645933,0.351789207,0.273763009,0.430713515
0.536712162,7,6,"Florida, Broward",12011,"-80.4873,26.1518",0.661243565,0.046887212,0.767765568,0.6638,1,0.460380804,0.583627219,0.215568862,0.533440509,0.220747289,0.380246177,0.41354615
0.508660842,8,8,"Florida, Calhoun",12013,"-85.1939,30.4067",0.409035207,0.005385996,0.483454074,0.9026,0.5,0.460380804,0.622024147,0.401197605,0.587865273,0.520522085,0.605823768,0.498223495
0.523817897,10,6,"Florida, Charlotte",12015,"-81.9295,26.9013",0.597473432,0.047409937,0.629615897,0.547,1,0.460380804,0.42871199,0.281437126,0.867835452,0.316038176,0.30904541,0.380540619
0.529762584,7,2,"Florida, Citrus",12017,"-82.4761,28.848",0.543415231,0.027338264,0.60135624,0.5304,1,0.460380804,0.374667724,0.305389222,0.836967495,0.438159659,0.470026648,0.464954608
0.480659682,8,10,"Florida, Clay",12019,"-81.8561,29.9832",0.552150295,0.025688278,0.643974743,0.2206,1,0.460380804,0.52858604,0.335329341,0.509231233,0.369621268,0.305366966,0.483871513
0.519769412,7,6,"Florida, Collier",12021,"-81.3469,26.1109",0.614907164,0.0405283,0.631228984,0.609,1,0.460380804,0.463612973,0.281437126,0.781070763,0.174040933,0.319470576,0.438686858
0.552420089,8,8,"Florida, Columbia",12023,"-82.6216,30.2251",0.526291988,0.015005627,0.585038311,0.9726,0.825,0.460380804,0.57460901,0.347305389,0.579673914,0.505294741,0.547901832,0.368428644
0.565416957,8,8,"Florida, DeSoto",12027,"-81.8094,27.1868",0.594358394,0.02727704,0.57454085,0.9643,0.675,0.460380804,0.59589987,0.269461078,0.642411107,0.421663334,0.698693106,0.53165461
0.503849691,8,8,"Florida, Dixie",12029,"-83.1572,29.6063",0.485673537,0.012690355,0.482818204,0.9904,0.5,0.460380804,0.515430948,0.305389222,0.666135867,0.517893054,0.639144017,0
0.544075806,7,6,"Florida, Duval",12031,"-81.6698,30.3323",0.559193937,0.022597564,0.736747135,0.8281,1,0.460380804,0.597623136,0.329341317,0.469686207,0.396248704,0.377646607,0.391780087
0.531279382,7,6,"Florida, Escambia",12033,"-87.3728,30.6765",0.510634509,0.013241481,0.685011209,0.6896,1,0.460380804,0.637678437,0.413173653,0.540406913,0.399432779,0.356619813,0.350963317
0.482656946,10,10,"Florida, Flagler",12035,"-81.3151,29.4593",0.560292838,0.036534894,0.626055013,0.1019,1,0.460380804,0.484138818,0.269461078,0.763790564,0.304179122,0.314313584,0.579986597
0.510271386,8,8,"Florida, Franklin",12037,"-84.8273,29.8379",0.457352675,0.00841622,0.500696852,0.8781,0.5,0.460380804,0.588649293,0.365269461,0.64415674,0.411106956,0.646745796,0.471393253
0.533616497,8,8,"Florida, Gadsden",12039,"-84.6192,30.578",0.446027654,0.006985492,0.542549832,0.9841,0.575,0.460380804,0.680349932,0.45508982,0.547245487,0.5650193,0.663561248,0.15669581
0.497353376,7,2,"Florida, Gilchrist",12041,"-82.7988,29.7286",0.611576854,0.041666667,0.516625686,0.5314,0.675,0.460380804,0.4774611,0.311377246,0.618940916,0.477894105,0.598061877,0
0.506924947,8,8,"Florida, Glades",12043,"-81.19,26.9564",0.458573958,0.013844515,0.479177605,0.738,0.5,0.460380804,0.750005854,0.245508982,0.715285734,0.522844471,0.772001239,0
0.450619732,8,9,"Florida, Gulf",12045,"-85.2427,29.9354",0.383562786,0.004149378,0.513698808,0.4352,0.5,0.460380804,0.580711444,0.365269461,0.617072782,0.421020088,0.506038029,0.544747164
0.516632687,8,8,"Florida, Hamilton",12047,"-82.95,30.4967",0.48474116,0.010559006,0.471907428,0.9857,0.5,0.460380804,0.685206526,0.371257485,0.547245487,0.527333362,0.691745094,0
0.553176953,8,8,"Florida, Hardee",12049,"-81.8096,27.4929",0.605455431,0.030595278,0.556453359,0.9949,0.675,0.460380804,0.547545324,0.275449102,0.521532409,0.443080722,0.623783738,0.575300475
0.560636393,8,8,"Florida, Hendry",12051,"-81.1647,26.5539",0.569722736,0.022479267,0.546961161,0.9892,0.675,0.460380804,0.64463368,0.25748503,0.464081714,0.396206493,0.824766667,0.627385777
0.512970428,10,10,"Florida, Hernando",12053,"-82.427,28.5536",0.59602564,0.045215803,0.62819191,0.213,1,0.460380804,0.440671743,0.317365269,0.737626012,0.417370587,0.475183641,0.419336768
0.557089281,8,2,"Florida, Highlands",12055,"-81.3407,27.3425",0.608659082,0.045196345,0.594121224,0.8001,0.75,0.460380804,0.528148113,0.269461078,0.82536936,0.412576002,0.565937013,0.426553086
0.540438731,7,6,"Florida, Hillsborough",12057,"-82.3201,27.9277",0.637090422,0.049247775,0.743275093,0.8099,1,0.460380804,0.553654991,0.245508982,0.480648521,0.262325056,0.375896282,0.413088933
0.528722876,8,8,"Florida, Holmes",12059,"-85.8132,30.8675",0.375628359,0.004044944,0.508021437,0.9124,0.75,0.460380804,0.536289509,0.425149701,0.615195238,0.449417877,0.730377118,0.561421793
0.495339107,10,10,"Florida, Indian River",12061,"-80.6056,27.6931",0.564834349,0.030746465,0.644599125,0.3403,1,0.460380804,0.483289754,0.239520958,0.789419409,0.278765072,0.329421827,0.397165576
0.554082445,8,8,"Florida, Jackson",12063,"-85.215,30.7955",0.456647013,0.007361361,0.517416789,0.9784,0.75,0.460380804,0.649471228,0.449101796,0.589885288,0.516825167,0.623200942,0.492100666
0.473662811,7,2,"Florida, Jefferson",12065,"-83.8944,30.4367",0.509336394,0.014452856,0.499315873,0.4979,0.675,0.460380804,0.601744053,0.419161677,0.654462239,0.428751383,0.403501692,0
0.467351708,3,8,"Florida, Lafayette",12067,"-83.1817,29.9848",0.341381567,0.001864512,0.478042874,0.9975,0.5,0.460380804,0.576270949,0.341317365,0.472457163,0.454692044,0.706848977,0
0.53854525,7,6,"Florida, Lake",12069,"-81.7125,28.762",0.613357334,0.045688158,0.651221711,0.5855,1,0.460380804,0.526875026,0.311377246,0.720997597,0.337742372,0.35605906,0.450848803
0.534414039,7,6,"Florida, Lee",12071,"-81.884,26.5841",0.62304113,0.044750456,0.693763327,0.6103,1,0.460380804,0.485992075,0.275449102,0.738978797,0.257608068,0.360822556,0.433805406
0.528777095,7,6,"Florida, Leon",12073,"-84.2749,30.4596",0.529754871,0.01659174,0.670674945,0.8497,1,0.460380804,0.576223009,0.449101796,0.440780889,0.28464499,0.350666745,0.389714918
0.524270506,7,2,"Florida, Levy",12075,"-82.7401,29.3183",0.604891052,0.041819292,0.521368997,0.469,0.675,0.460380804,0.530788154,0.311377246,0.679044233,0.482524805,0.607238126,0.567043365
0.469905964,8,8,"Florida, Liberty",12077,"-84.8829,30.2377",0.425174654,0.005649718,0.447480841,0.7507,0.5,0.460380804,0.647060581,0.377245509,0.526341402,0.475578243,0.623275669,0
0.528002644,8,8,"Florida, Madison",12079,"-83.474,30.444",0.367783933,0.003917728,0.509275707,0.9971,0.675,0.460380804,0.661612881,0.401197605,0.613308187,0.48312614,0.613745286,0.52773549
0.539048783,7,6,"Florida, Manatee",12081,"-82.3183,27.472",0.627027739,0.043706484,0.694279644,0.6511,1,0.460380804,0.490770625,0.305389222,0.723821034,0.272838158,0.311780142,0.476655138
0.5486246,7,6,"Florida, Marion",12083,"-82.058,29.2123",0.546691389,0.024402457,0.617980994,0.6281,1,0.460380804,0.530305092,0.329341317,0.749627859,0.425382352,0.509065127,0.457388506
0.511987833,7,6,"Florida, Martin",12085,"-80.4311,27.0772",0.577878308,0.035987556,0.645208649,0.6912,1,0.460380804,0.503172382,0.245508982,0.77129468,0.190090393,0.21511924,0.430366461
0.568584833,5,6,"Florida, Miami-Dade",12086,"-80.5517,25.6112",0.687799977,0.04055593,0.776201285,0.8988,1,0.460380804,0.492377134,0.251497006,0.526341402,0.192414128,0.563363241,0.412314999
0.533208617,7,6,"Florida, Monroe",12087,"-81.0781,25.209",0.59276577,0.033724558,0.617875047,0.9777,1,0.460380804,0.462749231,0.299401198,0.642411107,0.215228747,0.250147546,0.480874663
0.469163392,8,10,"Florida, Nassau",12089,"-81.803,30.6104",0.501616319,0.014542766,0.538623216,0.3031,1,0.460380804,0.453285569,0.353293413,0.635345648,0.358182583,0.190087118,0.621863746
0.504314224,7,6,"Florida, Okaloosa",12091,"-86.5927,30.6914",0.513201968,0.015660734,0.649444113,0.6313,1,0.460380804,0.536805598,0.425149701,0.521532409,0.320388356,0.258396917,0.419389233
0.556925073,8,8,"Florida, Okeechobee",12093,"-80.8894,27.3863",0.591216779,0.031860226,0.572663887,0.8704,0.75,0.460380804,0.597208877,0.245508982,0.603726893,0.455919729,0.683634277,0.4562958
0.535443575,7,6,"Florida, Orange",12095,"-81.318,28.5137",0.638471865,0.047246253,0.751800016,0.787,1,0.460380804,0.583532677,0.233532934,0.4094438,0.233729388,0.408150131,0.411344296
0.53991715,7,6,"Florida, Osceola",12097,"-81.1488,28.0631",0.667238115,0.050326255,0.653450054,0.5501,1,0.460380804,0.547144759,0.305389222,0.452613368,0.318463199,0.544647525,0.447034068
0.528660238,7,6,"Florida, Palm Beach",12099,"-80.4654,26.6468",0.616375771,0.039826396,0.725650166,0.6485,1,0.460380804,0.578723296,0.173652695,0.675858813,0.224753276,0.337170274,0.445422056
0.544780738,7,6,"Florida, Pasco",12101,"-82.4023,28.3081",0.621631007,0.053905306,0.675878375,0.66,1,0.460380804,0.44634987,0.335329341,0.662837688,0.382567479,0.377938489,0.454894031
0.537895036,7,6,"Florida, Pinellas",12103,"-82.7224,27.9313",0.607255612,0.0437684,0.766760508,0.8112,1,0.460380804,0.48577575,0.22754491,0.685334539,0.281917022,0.267268808,0.394964758
0.585234722,7,6,"Florida, Polk",12105,"-81.6973,27.9503",0.630094994,0.045729917,0.658752082,0.9013,1,0.460380804,0.56834632,0.317365269,0.618940916,0.437587558,0.529632297,0.450052664
0.579263114,8,8,"Florida, Putnam",12107,"-81.7423,29.6078",0.57654582,0.03117506,0.578549166,0.9064,0.75,0.460380804,0.582781048,0.299401198,0.661177588,0.583729626,0.696890581,0.529053659
0.470314158,8,10,"Florida, Santa Rosa",12109,"-87.0246,30.6934",0.453080497,0.00901653,0.60454203,0.4225,1,0.460380804,0.512430774,0.425149701,0.521532409,0.339770293,0.220189515,0.470443895
0.498811288,10,1,"Florida, Sarasota",12111,"-82.3317,27.1855",0.614407829,0.049846331,0.70072853,0.4269,1,0.460380804,0.386081756,0.28742515,0.831740315,0.212709469,0.168105106,0.400254461
0.473203425,10,10,"Florida, Seminole",12113,"-81.2406,28.7159",0.615350598,0.053561981,0.731439697,0.185,1,0.460380804,0.505294597,0.281437126,0.506721514,0.242446576,0.196200297,0.481929444
0.439875133,10,10,"Florida, St. Johns",12115,"-81.4359,29.901",0.555246219,0.025396245,0.626344616,0.1124,1,0.460380804,0.401377152,0.323353293,0.603726893,0.193292856,0.111415858,0.530668046
0.533070956,7,6,"Florida, St. Lucie",12117,"-80.4711,27.3776",0.588205424,0.037165254,0.685466036,0.4941,1,0.460380804,0.580715011,0.239520958,0.675858813,0.33621046,0.478714933,0.446647506
0.491736216,10,10,"Florida, Sumter",12119,"-82.0794,28.7018",0.532878208,0.02553941,0.592840872,0.3104,1,0.460380804,0.452227345,0.317365269,1,0.323005777,0.122891195,0.445252425
0.551840715,8,8,"Florida, Suwannee",12121,"-82.991,30.1975",0.505813311,0.01191602,0.492006426,0.9312,0.75,0.460380804,0.563331525,0.365269461,0.620799731,0.493160819,0.602372047,0.697993678
0.5192178,8,8,"Florida, Taylor",12123,"-83.6045,30.0485",0.386738502,0.004065041,0.511148944,0.9815,0.675,0.460380804,0.629925398,0.359281437,0.601780717,0.487813901,0.581359181,0.466306682
0.508734253,8,8,"Florida, Union",12125,"-82.375,30.0441",0.492615194,0.010584958,0.485617605,0.8634,0.575,0.460380804,0.584533896,0.305389222,0.499089333,0.591801881,0.639855798,0.234558328
0.533118192,7,6,"Florida, Volusia",12127,"-81.1826,29.0586",0.628706132,0.055038948,0.678733531,0.5205,1,0.460380804,0.503739857,0.275449102,0.683771888,0.375956559,0.363975733,0.404370252
0.474157866,7,2,"Florida, Wakulla",12129,"-84.399,30.1655",0.570499567,0.024273299,0.507311798,0.5833,0.75,0.460380804,0.565427554,0.401197605,0.483339449,0.396003926,0.341626628,0
0.560613993,7,6,"Florida, Walton",12131,"-86.1694,30.642",0.605925906,0.031833728,0.573180486,0.9503,1,0.460380804,0.485940832,0.425149701,0.607589018,0.390731889,0.326874941,0.51359123
0.537770354,8,8,"Florida, Washington",12133,"-85.66,30.6136",0.450621002,0.008148148,0.519558198,0.8548,0.75,0.460380804,0.634526871,0.419161677,0.567039084,0.508242306,0.648713762,0.458160289
0.557837608,8,8,"Georgia, Appling",13001,"-82.2891,31.7485",0.440558971,0.007911392,0.516324243,0.894,0.75,0.745682683,0.576107354,0.45508982,0.547245487,0.508943885,0.651941181,0.444564641
0.512205934,8,8,"Georgia, Atkinson",13003,"-82.8755,31.2963",0.445194386,0.009009009,0.525910311,0.7042,0.5,0.745682683,0.65275681,0.443113772,0.449690281,0.470082081,0.793647768,0
0.552496138,8,8,"Georgia, Bacon",13005,"-82.4594,31.5546",0.451895936,0.00785546,0.528846452,0.8204,0.75,0.745682683,0.53182846,0.443113772,0.514200531,0.513802957,0.691929065,0.465460482
0.469651228,8,9,"Georgia, Baker",13007,"-84.4422,31.3267",0.334397995,0.00621118,0.383382232,0.6068,0.5,0.745682683,0.641675929,0.467065868,0.672645933,0.49405199,0.520235138,0
0.565174306,3,8,"Georgia, Baldwin",13009,"-83.247,33.0688",0.345801417,0.004202784,0.60638644,0.9494,1,0.745682683,0.601738822,0.502994012,0.511724164,0.440956054,0.627103203,0.424177012
0.466717133,8,9,"Georgia, Banks",13011,"-83.4964,34.3561",0.390741287,0.00621118,0.515399782,0.2474,1,0.745682683,0.404709215,0.443113772,0.551735804,0.389328438,0.556635655,0
0.51123552,8,10,"Georgia, Barrow",13013,"-83.7144,33.9915",0.526676649,0.016130918,0.609288015,0.0506,1,0.745682683,0.526390195,0.48502994,0.425441612,0.454700851,0.463585132,0.609936973
0.535486065,8,10,"Georgia, Bartow",13015,"-84.8389,34.2373",0.504512292,0.013574661,0.632855005,0.4238,1,0.745682683,0.526418888,0.491017964,0.469686207,0.388604847,0.471995946,0.550892418
0.451043821,3,3,"Georgia, Ben Hill",13017,"-83.2215,31.761",0,0,0.547899687,0.6253,0.75,0.745682683,0.647846368,0.461077844,0.540406913,0.483249438,0.646578055,0.380013544
0.515859373,8,9,"Georgia, Berrien",13019,"-83.2253,31.2759",0.37697101,0.008555133,0.498010696,0.4887,0.75,0.745682683,0.491117412,0.467065868,0.56273046,0.503633836,0.785382168,0.418427908
0.573172143,8,8,"Georgia, Bibb",13021,"-83.7049,32.809",0.403449037,0.006811989,0.715868586,0.865,1,0.745682683,0.611994586,0.497005988,0.506721514,0.461179173,0.58756913,0.323203079
0.491324708,3,9,"Georgia, Bleckley",13023,"-83.3304,32.4383",0.330088203,0.005025126,0.440269238,0.6125,0.75,0.745682683,0.518409976,0.479041916,0.553960836,0.427234657,0.5454935,0.482465939
0.448621381,8,9,"Georgia, Brantley",13025,"-81.9774,31.1958",0.438149208,0.016357688,0.491343422,0.249,0.675,0.745682683,0.406383738,0.389221557,0.521532409,0.389373431,0.636678156,0
0.478119404,3,9,"Georgia, Brooks",13027,"-83.583,30.8392",0.228122185,0.002143623,0.539532738,0.6097,0.5,0.745682683,0.600464037,0.461077844,0.601780717,0.402878441,0.691090357,0.505816915
0.456478398,8,10,"Georgia, Bryan",13029,"-81.44,32.0098",0.498505908,0.019029851,0.576034822,0.0939,1,0.745682683,0.547542888,0.437125749,0.367990917,0.358847962,0.323075263,0
0.555472655,3,8,"Georgia, Bulloch",13031,"-81.7481,32.3958",0.404864352,0.008829175,0.585967065,0.9583,1,0.745682683,0.584971702,0.45508982,0.392728361,0.356944971,0.620283087,0.453730068
0.545382549,8,8,"Georgia, Burke",13033,"-81.9993,33.0592",0.481939523,0.014823261,0.522463723,0.6613,0.75,0.745682683,0.636988742,0.479041916,0.501650799,0.483809701,0.577442507,0.493282695
0.606918147,8,6,"Georgia, Butts",13035,"-83.9544,33.2831",0.634456801,0.047064097,0.541095764,0.8319,1,0.745682683,0.573264997,0.497005988,0.514200531,0.429278472,0.564052979,0.560642745
0.441710729,3,3,"Georgia, Calhoun",13037,"-84.6273,31.5317",0,0,0.465948503,0.9834,0.5,0.745682683,0.66874758,0.45508982,0.499089333,0.46902219,0.734404005,0
0.50483028,3,8,"Georgia, Camden",13039,"-81.666,30.9295",0.408622578,0.010380623,0.554970043,0.6823,0.825,0.745682683,0.589160481,0.359281437,0.434720726,0.440602934,0.351425397,0.600976088
0.537756903,3,8,"Georgia, Candler",13043,"-82.077,32.4021",0.269583197,0.002710027,0.504418137,0.9408,0.75,0.745682683,0.536294353,0.449101796,0.558371442,0.5740729,0.757132194,0.461549547
0.54263657,8,8,"Georgia, Carroll",13045,"-85.0798,33.5814",0.416881901,0.010625255,0.618322278,0.6272,1,0.745682683,0.576066372,0.48502994,0.461247542,0.440988993,0.561180663,0.439442546
0.492427412,10,10,"Georgia, Catoosa",13047,"-85.1376,34.8987",0.534312095,0.022246337,0.661340743,0.0678,1,0.745682683,0.371641951,0.479041916,0.553960836,0.417520368,0.289339475,0.444222543
0.508860538,3,8,"Georgia, Charlton",13049,"-82.1395,30.7837",0.354708931,0.004766444,0.464748469,0.7536,0.675,0.745682683,0.757976296,0.353293413,0.506721514,0.45387838,0.760700426,0
0.555540992,8,6,"Georgia, Chatham",13051,"-81.1249,32.0004",0.470985222,0.015334339,0.708326619,0.8208,1,0.745682683,0.605179571,0.413173653,0.496510141,0.339804601,0.431162572,0.396984678
0.566424984,5,6,"Georgia, Chattahoochee",13053,"-84.7881,32.3434",0.811176009,0.066666667,0.549222915,0.8889,0.75,0.745682683,0.659005621,0.508982036,0,0.336564895,0.401618627,0.358124338
0.54981172,8,8,"Georgia, Chattooga",13055,"-85.3454,34.472",0.490668129,0.014020805,0.561565817,0.9669,0.75,0.745682683,0.492095104,0.473053892,0.556172664,0.422498877,0.67099674,0
0.474007537,10,10,"Georgia, Cherokee",13057,"-84.4743,34.2439",0.501484414,0.015831972,0.689737879,0.0955,1,0.745682683,0.476180667,0.491017964,0.455513708,0.234615262,0.163551983,0.623334103
0.569284724,8,6,"Georgia, Clarke",13059,"-83.3712,33.9544",0.492663425,0.012834733,0.719771691,0.9551,1,0.745682683,0.579954436,0.479041916,0.371626963,0.263255904,0.577340409,0.372418234
0.43459775,3,3,"Georgia, Clay",13061,"-84.9771,31.6222",0,0,0.407690396,0.7606,0.5,0.745682683,0.64880304,0.449101796,0.666135867,0.5391748,0.715283288,0
0.601763417,8,6,"Georgia, Clayton",13063,"-84.3559,33.5419",0.551102193,0.026505292,0.74910968,0.7746,1,0.745682683,0.702031085,0.508982036,0.308708808,0.402891154,0.679022657,0.520012972
0.574299445,6,8,"Georgia, Clinch",13065,"-82.7043,30.914",0.499838625,0.012379642,0.477390695,0.9637,0.5,0.745682683,0.65008662,0.395209581,0.516660551,0.730473811,0.743115785,0.401273901
0.492189774,8,10,"Georgia, Cobb",13067,"-84.5761,33.9424",0.506878324,0.018285004,0.766132004,0.2264,1,0.745682683,0.601118329,0.449101796,0.4094438,0.215959667,0.208691167,0.507008833
0.5540501,3,8,"Georgia, Coffee",13069,"-82.8549,31.5489",0.32635629,0.003081299,0.557239268,0.9462,1,0.745682683,0.611623298,0.467065868,0.466894495,0.422508775,0.652678275,0.476604418
0.570280446,3,8,"Georgia, Colquitt",13071,"-83.7678,31.1881",0.375258575,0.006022369,0.575826332,0.9491,0.75,0.745682683,0.670197029,0.479041916,0.50419478,0.527422885,0.751368426,0.469027816
0.4355065,8,10,"Georgia, Columbia",13073,"-82.2635,33.5453",0.440509531,0.011451081,0.647403228,0.0357,1,0.745682683,0.539488261,0.491017964,0.449690281,0.271046138,0.156803324,0
